datetime,city,temperature,wind_speed,humidity,cloud_cover,pressure,cooling_degree,low_wind_flag
2023-10-02 02:00:00,Delhi,20.36,2.71,84.53,11.97,98.18,0.0,0
2023-10-02 03:00:00,Delhi,19.9,2.67,88.71,19.28,98.19,0.0,0
2023-10-02 04:00:00,Delhi,19.53,2.62,91.91,8.25,98.23,0.0,0
2023-10-02 05:00:00,Delhi,19.2,2.63,93.59,5.51,98.29,0.0,0
2023-10-02 06:00:00,Delhi,20.47,2.66,87.8,4.28,98.37,0.0,0
2023-10-02 07:00:00,Delhi,23.4,3.6,73.22,3.04,98.45,0.0,0
2023-10-02 08:00:00,Delhi,26.12,3.24,63.61,1.8,98.52,1.120000000000001,0
2023-10-02 09:00:00,Delhi,30.27,4.12,40.35,0.55,98.52,5.27,0
2023-10-02 10:00:00,Delhi,32.77,4.99,27.67,1.69,98.5,7.770000000000003,0
2023-10-02 11:00:00,Delhi,33.75,5.09,25.45,2.82,98.43,8.75,0
2023-10-02 12:00:00,Delhi,34.37,5.08,24.45,1.81,98.32,9.369999999999997,0
2023-10-02 13:00:00,Delhi,34.62,4.99,24.2,0.8,98.23,9.619999999999997,0
2023-10-02 14:00:00,Delhi,34.38,4.76,25.26,0.58,98.16,9.380000000000003,0
2023-10-02 15:00:00,Delhi,33.56,4.34,26.94,0.57,98.14,8.560000000000002,0
2023-10-02 16:00:00,Delhi,31.3,3.58,33.54,0.57,98.16,6.300000000000001,0
2023-10-02 17:00:00,Delhi,26.3,2.98,54.34,0.57,98.2,1.3000000000000007,0
2023-10-02 18:00:00,Delhi,23.8,3.29,56.81,0.57,98.25,0.0,0
2023-10-02 19:00:00,Delhi,22.41,3.28,59.6,0.56,98.32,0.0,0
2023-10-02 20:00:00,Delhi,21.3,3.23,62.21,0.56,98.38,0.0,0
2023-10-02 21:00:00,Delhi,20.5,3.17,64.01,0.56,98.41,0.0,0
2023-10-02 22:00:00,Delhi,19.84,3.11,65.06,0.55,98.42,0.0,0
2023-10-02 23:00:00,Delhi,19.31,3.03,65.42,2.21,98.41,0.0,0
2023-10-03 00:00:00,Delhi,18.93,2.88,65.26,3.31,98.39,0.0,0
2023-10-03 01:00:00,Delhi,18.67,2.76,64.65,0.05,98.37,0.0,0
2023-10-03 02:00:00,Delhi,18.45,2.61,64.19,10.5,98.33,0.0,0
2023-10-03 03:00:00,Delhi,18.16,2.5,64.24,9.95,98.32,0.0,0
2023-10-03 04:00:00,Delhi,17.87,2.41,64.51,8.29,98.33,0.0,0
2023-10-03 05:00:00,Delhi,17.58,2.33,64.87,1.66,98.37,0.0,0
2023-10-03 06:00:00,Delhi,18.35,2.1,68.29,1.42,98.42,0.0,0
2023-10-03 07:00:00,Delhi,21.37,2.73,52.6,1.18,98.49,0.0,0
2023-10-03 08:00:00,Delhi,23.67,2.36,48.45,0.95,98.56,0.0,0
2023-10-03 09:00:00,Delhi,27.71,3.0,39.53,0.71,98.58,2.710000000000001,0
2023-10-03 10:00:00,Delhi,30.71,4.79,31.0,0.47,98.56,5.710000000000001,0
2023-10-03 11:00:00,Delhi,31.93,5.34,29.67,0.24,98.5,6.93,0
2023-10-03 12:00:00,Delhi,32.63,5.63,28.87,0.0,98.4,7.630000000000003,0
2023-10-03 13:00:00,Delhi,32.97,5.75,28.36,0.06,98.3,7.969999999999999,0
2023-10-03 14:00:00,Delhi,32.8,5.74,28.89,0.11,98.21,7.799999999999997,0
2023-10-03 15:00:00,Delhi,31.9,5.24,32.88,0.17,98.16,6.899999999999999,0
2023-10-03 16:00:00,Delhi,29.77,3.92,44.98,0.22,98.17,4.77,0
2023-10-03 17:00:00,Delhi,25.89,3.17,58.79,0.28,98.2,0.8900000000000006,0
2023-10-03 18:00:00,Delhi,23.96,3.29,65.13,0.33,98.28,0.0,0
2023-10-03 19:00:00,Delhi,23.15,3.24,69.81,0.39,98.35,0.0,0
2023-10-03 20:00:00,Delhi,22.34,3.16,72.28,0.44,98.43,0.0,0
2023-10-03 21:00:00,Delhi,21.48,3.09,73.28,0.5,98.46,0.0,0
2023-10-03 22:00:00,Delhi,20.68,3.05,73.0,0.55,98.45,0.0,0
2023-10-03 23:00:00,Delhi,19.98,2.99,72.6,4.97,98.43,0.0,0
2023-10-04 00:00:00,Delhi,19.35,2.92,73.11,13.82,98.39,0.0,0
2023-10-04 01:00:00,Delhi,18.75,2.84,74.48,2.71,98.33,0.0,0
2023-10-04 02:00:00,Delhi,18.2,2.78,76.62,7.19,98.3,0.0,0
2023-10-04 03:00:00,Delhi,17.7,2.73,79.21,4.97,98.29,0.0,0
2023-10-04 04:00:00,Delhi,17.3,2.69,81.82,0.55,98.32,0.0,0
2023-10-04 05:00:00,Delhi,16.97,2.61,84.64,0.55,98.37,0.0,0
2023-10-04 06:00:00,Delhi,18.23,2.45,82.11,0.55,98.45,0.0,0
2023-10-04 07:00:00,Delhi,21.01,3.08,70.39,0.55,98.52,0.0,0
2023-10-04 08:00:00,Delhi,23.9,2.46,63.29,0.55,98.57,0.0,0
2023-10-04 09:00:00,Delhi,28.28,3.29,47.1,0.55,98.56,3.280000000000001,0
2023-10-04 10:00:00,Delhi,30.88,4.07,36.66,0.56,98.53,5.879999999999999,0
2023-10-04 11:00:00,Delhi,32.14,4.44,33.1,0.56,98.47,7.140000000000001,0
2023-10-04 12:00:00,Delhi,33.03,4.77,30.3,0.0,98.38,8.030000000000001,0
2023-10-04 13:00:00,Delhi,33.46,5.09,28.53,1.33,98.3,8.46,0
2023-10-04 14:00:00,Delhi,33.37,5.22,28.11,2.66,98.23,8.369999999999997,0
2023-10-04 15:00:00,Delhi,32.36,4.78,31.96,3.98,98.22,7.359999999999999,0
2023-10-04 16:00:00,Delhi,30.13,3.63,42.95,4.81,98.23,5.129999999999999,0
2023-10-04 17:00:00,Delhi,26.01,2.97,57.39,6.63,98.25,1.0100000000000016,0
2023-10-04 18:00:00,Delhi,24.06,3.11,61.63,7.97,98.29,0.0,0
2023-10-04 19:00:00,Delhi,23.24,2.94,64.73,9.29,98.35,0.0,0
2023-10-04 20:00:00,Delhi,22.67,2.69,66.64,10.62,98.4,0.0,0
2023-10-04 21:00:00,Delhi,22.33,2.38,67.53,11.95,98.43,0.0,0
2023-10-04 22:00:00,Delhi,22.19,2.11,67.47,13.28,98.42,0.0,0
2023-10-04 23:00:00,Delhi,21.93,1.92,68.37,14.61,98.43,0.0,1
2023-10-05 00:00:00,Delhi,21.55,1.79,70.27,15.93,98.42,0.0,1
2023-10-05 01:00:00,Delhi,21.05,1.71,73.06,20.59,98.39,0.0,1
2023-10-05 02:00:00,Delhi,20.55,1.65,76.1,25.25,98.36,0.0,1
2023-10-05 03:00:00,Delhi,20.13,1.62,78.88,22.73,98.35,0.0,1
2023-10-05 04:00:00,Delhi,19.74,1.56,81.83,20.21,98.36,0.0,1
2023-10-05 05:00:00,Delhi,19.41,1.46,84.46,17.69,98.4,0.0,1
2023-10-05 06:00:00,Delhi,19.84,1.29,85.78,13.59,98.45,0.0,1
2023-10-05 07:00:00,Delhi,22.1,1.73,76.23,12.5,98.53,0.0,1
2023-10-05 08:00:00,Delhi,25.04,1.67,65.9,10.15,98.57,0.03999999999999915,1
2023-10-05 09:00:00,Delhi,29.2,2.12,47.31,7.71,98.56,4.199999999999999,0
2023-10-05 10:00:00,Delhi,31.23,2.75,40.04,5.23,98.51,6.23,0
2023-10-05 11:00:00,Delhi,32.62,3.42,35.56,2.57,98.42,7.619999999999997,0
2023-10-05 12:00:00,Delhi,33.7,4.1,32.0,0.05,98.3,8.700000000000003,0
2023-10-05 13:00:00,Delhi,34.3,4.55,29.76,0.0,98.19,9.299999999999997,0
2023-10-05 14:00:00,Delhi,34.14,4.72,29.94,0.07,98.1,9.14,0
2023-10-05 15:00:00,Delhi,33.15,4.39,33.77,0.14,98.06,8.149999999999999,0
2023-10-05 16:00:00,Delhi,30.89,3.33,44.81,0.21,98.06,5.890000000000001,0
2023-10-05 17:00:00,Delhi,26.74,2.92,60.0,0.28,98.08,1.7399999999999984,0
2023-10-05 18:00:00,Delhi,24.76,3.04,66.12,0.35,98.14,0.0,0
2023-10-05 19:00:00,Delhi,23.69,2.89,71.3,0.41,98.21,0.0,0
2023-10-05 20:00:00,Delhi,22.74,2.78,74.82,0.48,98.26,0.0,0
2023-10-05 21:00:00,Delhi,21.91,2.69,77.23,0.55,98.29,0.0,0
2023-10-05 22:00:00,Delhi,21.2,2.55,79.11,3.87,98.27,0.0,0
2023-10-05 23:00:00,Delhi,20.66,2.32,80.12,1.66,98.27,0.0,0
2023-10-06 00:00:00,Delhi,20.38,2.03,80.2,1.1,98.26,0.0,0
2023-10-06 01:00:00,Delhi,20.2,1.68,79.49,1.5,98.22,0.0,1
2023-10-06 02:00:00,Delhi,20.15,1.32,78.06,1.9,98.18,0.0,1
2023-10-06 03:00:00,Delhi,19.78,1.2,78.58,1.66,98.17,0.0,1
2023-10-06 04:00:00,Delhi,18.91,1.56,81.9,0.55,98.19,0.0,1
2023-10-06 05:00:00,Delhi,17.73,2.11,87.54,0.55,98.23,0.0,0
2023-10-06 06:00:00,Delhi,18.32,2.37,85.96,0.48,98.3,0.0,0
2023-10-06 07:00:00,Delhi,21.39,3.71,71.3,0.41,98.38,0.0,0
2023-10-06 08:00:00,Delhi,24.17,2.89,62.65,0.35,98.42,0.0,0
2023-10-06 09:00:00,Delhi,28.6,3.02,45.93,0.28,98.41,3.6000000000000014,0
2023-10-06 10:00:00,Delhi,31.84,3.76,32.01,0.21,98.38,6.84,0
2023-10-06 11:00:00,Delhi,33.25,4.18,28.01,0.14,98.31,8.25,0
2023-10-06 12:00:00,Delhi,34.04,4.4,26.07,0.07,98.21,9.04,0
2023-10-06 13:00:00,Delhi,34.25,4.42,25.43,0.0,98.13,9.25,0
2023-10-06 14:00:00,Delhi,34.01,4.17,25.99,0.14,98.06,9.009999999999998,0
2023-10-06 15:00:00,Delhi,33.12,3.49,29.13,0.28,98.06,8.119999999999997,0
2023-10-06 16:00:00,Delhi,30.95,2.8,37.15,0.41,98.1,5.949999999999999,0
2023-10-06 17:00:00,Delhi,26.37,2.78,56.94,0.55,98.16,1.370000000000001,0
2023-10-06 18:00:00,Delhi,24.48,3.1,60.81,0.69,98.21,0.0,0
2023-10-06 19:00:00,Delhi,23.61,3.05,64.86,0.83,98.27,0.0,0
2023-10-06 20:00:00,Delhi,22.89,2.96,68.66,0.97,98.32,0.0,0
2023-10-06 21:00:00,Delhi,22.34,2.84,71.86,1.1,98.32,0.0,0
2023-10-06 22:00:00,Delhi,21.9,2.71,74.28,0.55,98.31,0.0,0
2023-10-06 23:00:00,Delhi,21.5,2.59,76.29,0.48,98.3,0.0,0
2023-10-07 00:00:00,Delhi,21.11,2.44,78.19,0.42,98.29,0.0,0
2023-10-07 01:00:00,Delhi,20.8,2.25,79.75,0.35,98.28,0.0,0
2023-10-07 02:00:00,Delhi,20.73,1.94,79.83,0.37,98.26,0.0,1
2023-10-07 03:00:00,Delhi,20.92,1.49,78.34,0.39,98.27,0.0,1
2023-10-07 04:00:00,Delhi,21.1,0.9,76.76,0.4,98.3,0.0,1
2023-10-07 05:00:00,Delhi,21.17,0.5,75.72,0.42,98.35,0.0,1
2023-10-07 06:00:00,Delhi,20.83,0.93,79.91,0.44,98.42,0.0,1
2023-10-07 07:00:00,Delhi,22.74,1.6,71.21,0.46,98.49,0.0,1
2023-10-07 08:00:00,Delhi,25.24,1.43,62.96,0.48,98.53,0.23999999999999844,1
2023-10-07 09:00:00,Delhi,29.71,2.11,43.66,0.5,98.54,4.710000000000001,0
2023-10-07 10:00:00,Delhi,32.05,2.41,36.52,0.52,98.52,7.049999999999997,0
2023-10-07 11:00:00,Delhi,33.45,2.76,34.55,0.53,98.45,8.450000000000003,0
2023-10-07 12:00:00,Delhi,34.27,3.08,33.99,0.55,98.36,9.270000000000003,0
2023-10-07 13:00:00,Delhi,34.66,3.27,33.43,0.25,98.28,9.659999999999997,0
2023-10-07 14:00:00,Delhi,34.62,3.2,33.29,0.55,98.22,9.619999999999997,0
2023-10-07 15:00:00,Delhi,33.99,2.76,35.28,0.69,98.2,8.990000000000002,0
2023-10-07 16:00:00,Delhi,32.45,2.18,39.9,0.83,98.21,7.450000000000003,0
2023-10-07 17:00:00,Delhi,28.39,2.2,58.29,0.97,98.22,3.3900000000000006,0
2023-10-07 18:00:00,Delhi,26.19,2.78,60.87,1.1,98.28,1.1900000000000013,0
2023-10-07 19:00:00,Delhi,25.01,2.93,63.22,1.05,98.35,0.010000000000001563,0
2023-10-07 20:00:00,Delhi,24.06,2.93,66.18,0.99,98.41,0.0,0
2023-10-07 21:00:00,Delhi,23.31,2.76,69.37,0.94,98.44,0.0,0
2023-10-07 22:00:00,Delhi,22.68,2.52,72.62,0.88,98.44,0.0,0
2023-10-07 23:00:00,Delhi,22.19,2.32,75.17,0.83,98.44,0.0,0
2023-10-08 00:00:00,Delhi,21.9,2.11,76.55,0.77,98.42,0.0,0
2023-10-08 01:00:00,Delhi,21.76,1.88,77.07,0.72,98.39,0.0,1
2023-10-08 02:00:00,Delhi,21.86,1.6,75.85,0.7,98.35,0.0,1
2023-10-08 03:00:00,Delhi,22.18,1.14,73.04,0.68,98.34,0.0,1
2023-10-08 04:00:00,Delhi,22.57,0.57,70.14,0.67,98.35,0.0,1
2023-10-08 05:00:00,Delhi,22.52,0.34,69.98,0.65,98.38,0.0,1
2023-10-08 06:00:00,Delhi,22.23,0.95,74.91,0.63,98.42,0.0,1
2023-10-08 07:00:00,Delhi,24.21,1.88,66.55,0.62,98.47,0.0,1
2023-10-08 08:00:00,Delhi,27.17,2.01,56.25,0.6,98.51,2.1700000000000017,0
2023-10-08 09:00:00,Delhi,31.3,2.67,41.74,0.59,98.53,6.300000000000001,0
2023-10-08 10:00:00,Delhi,33.24,2.96,37.46,0.57,98.52,8.240000000000002,0
2023-10-08 11:00:00,Delhi,34.36,3.07,35.92,0.55,98.47,9.36,0
2023-10-08 12:00:00,Delhi,35.26,3.19,33.77,0.49,98.4,10.259999999999998,0
2023-10-08 13:00:00,Delhi,35.65,3.25,32.73,1.1,98.32,10.649999999999999,0
2023-10-08 14:00:00,Delhi,35.64,3.22,32.3,0.55,98.26,10.64,0
2023-10-08 15:00:00,Delhi,35.04,2.84,35.12,0.51,98.23,10.04,0
2023-10-08 16:00:00,Delhi,33.68,2.23,39.98,0.46,98.22,8.68,0
2023-10-08 17:00:00,Delhi,30.09,1.95,57.72,0.41,98.25,5.09,1
2023-10-08 18:00:00,Delhi,28.05,2.56,60.86,0.36,98.31,3.0500000000000007,0
2023-10-08 19:00:00,Delhi,26.89,2.76,63.69,0.32,98.38,1.8900000000000006,0
2023-10-08 20:00:00,Delhi,25.94,2.82,66.79,0.27,98.43,0.9400000000000013,0
2023-10-08 21:00:00,Delhi,25.13,2.81,70.25,0.22,98.47,0.129999999999999,0
2023-10-08 22:00:00,Delhi,24.43,2.63,73.66,0.18,98.47,0.0,0
2023-10-08 23:00:00,Delhi,23.85,2.38,76.36,0.13,98.45,0.0,0
2023-10-09 00:00:00,Delhi,23.37,2.18,78.2,0.08,98.43,0.0,0
2023-10-09 01:00:00,Delhi,22.98,2.08,79.38,0.03,98.4,0.0,0
2023-10-09 02:00:00,Delhi,22.77,1.85,79.6,0.1,98.39,0.0,1
2023-10-09 03:00:00,Delhi,23.02,1.37,77.25,0.16,98.39,0.0,1
2023-10-09 04:00:00,Delhi,23.35,0.73,74.61,0.23,98.43,0.0,1
2023-10-09 05:00:00,Delhi,22.86,0.95,76.95,0.29,98.47,0.0,1
2023-10-09 06:00:00,Delhi,22.81,1.53,80.25,0.36,98.53,0.0,1
2023-10-09 07:00:00,Delhi,24.84,2.47,71.23,0.42,98.6,0.0,0
2023-10-09 08:00:00,Delhi,28.11,2.66,59.35,0.49,98.65,3.1099999999999994,0
2023-10-09 09:00:00,Delhi,31.62,3.01,47.81,0.55,98.68,6.620000000000001,0
2023-10-09 10:00:00,Delhi,33.61,2.86,43.55,2.23,98.66,8.61,0
2023-10-09 11:00:00,Delhi,34.77,2.79,41.67,1.11,98.59,9.770000000000003,0
2023-10-09 12:00:00,Delhi,35.64,2.84,39.76,5.15,98.51,10.64,0
2023-10-09 13:00:00,Delhi,35.97,2.93,38.93,18.07,98.42,10.969999999999999,0
2023-10-09 14:00:00,Delhi,36.04,2.93,38.13,17.5,98.34,11.04,0
2023-10-09 15:00:00,Delhi,35.42,2.68,38.81,18.82,98.3,10.420000000000002,0
2023-10-09 16:00:00,Delhi,34.16,2.05,42.6,19.68,98.29,9.159999999999997,0
2023-10-09 17:00:00,Delhi,31.17,1.76,56.9,24.92,98.3,6.170000000000002,1
2023-10-09 18:00:00,Delhi,29.13,2.44,61.22,27.64,98.35,4.129999999999999,0
2023-10-09 19:00:00,Delhi,27.84,2.76,63.82,18.79,98.4,2.84,0
2023-10-09 20:00:00,Delhi,26.78,2.73,67.1,2.76,98.45,1.7800000000000011,0
2023-10-09 21:00:00,Delhi,25.79,2.59,71.11,2.16,98.47,0.7899999999999991,0
2023-10-09 22:00:00,Delhi,24.94,2.38,74.8,1.56,98.47,0.0,0
2023-10-09 23:00:00,Delhi,24.25,2.19,77.79,0.96,98.46,0.0,0
2023-10-10 00:00:00,Delhi,23.7,2.02,80.02,0.37,98.45,0.0,0
2023-10-10 01:00:00,Delhi,23.41,1.69,80.77,0.51,98.43,0.0,1
2023-10-10 02:00:00,Delhi,23.52,1.13,79.37,0.66,98.42,0.0,1
2023-10-10 03:00:00,Delhi,23.67,0.42,78.08,0.81,98.43,0.0,1
2023-10-10 04:00:00,Delhi,23.26,0.33,80.29,0.96,98.48,0.0,1
2023-10-10 05:00:00,Delhi,22.65,0.84,82.74,1.1,98.54,0.0,1
2023-10-10 06:00:00,Delhi,23.03,1.12,82.02,0.92,98.61,0.0,1
2023-10-10 07:00:00,Delhi,24.66,1.43,73.67,0.74,98.69,0.0,1
2023-10-10 08:00:00,Delhi,27.77,1.57,59.17,0.55,98.75,2.7699999999999996,1
2023-10-10 09:00:00,Delhi,30.31,1.71,50.81,2.76,98.76,5.309999999999999,1
2023-10-10 10:00:00,Delhi,32.22,1.76,46.22,1.67,98.75,7.219999999999999,1
2023-10-10 11:00:00,Delhi,33.68,1.78,43.22,2.75,98.69,8.68,1
2023-10-10 12:00:00,Delhi,34.58,1.76,41.58,3.83,98.62,9.579999999999998,1
2023-10-10 13:00:00,Delhi,34.91,1.71,41.2,21.8,98.52,9.909999999999997,1
2023-10-10 14:00:00,Delhi,34.74,1.81,41.43,6.4,98.46,9.740000000000002,1
2023-10-10 15:00:00,Delhi,34.22,2.05,41.56,4.22,98.42,9.219999999999999,0
2023-10-10 16:00:00,Delhi,33.08,1.95,45.03,4.44,98.43,8.079999999999998,1
2023-10-10 17:00:00,Delhi,30.47,1.64,57.42,2.5,98.44,5.469999999999999,1
2023-10-10 18:00:00,Delhi,29.01,1.86,60.49,0.55,98.48,4.010000000000002,1
2023-10-10 19:00:00,Delhi,27.81,2.14,63.56,0.78,98.52,2.8099999999999987,0
2023-10-10 20:00:00,Delhi,26.73,2.3,66.09,1.01,98.56,1.7300000000000004,0
2023-10-10 21:00:00,Delhi,25.68,2.39,69.02,1.24,98.58,0.6799999999999997,0
2023-10-10 22:00:00,Delhi,24.66,2.43,72.24,1.48,98.58,0.0,0
2023-10-10 23:00:00,Delhi,23.68,2.43,75.27,1.71,98.58,0.0,0
2023-10-11 00:00:00,Delhi,22.74,2.4,78.04,1.94,98.58,0.0,0
2023-10-11 01:00:00,Delhi,21.9,2.38,80.34,2.17,98.56,0.0,0
2023-10-11 02:00:00,Delhi,21.17,2.45,82.14,2.4,98.55,0.0,0
2023-10-11 03:00:00,Delhi,20.6,2.59,83.6,2.21,98.56,0.0,0
2023-10-11 04:00:00,Delhi,20.14,2.72,85.18,2.03,98.59,0.0,0
2023-10-11 05:00:00,Delhi,19.74,2.77,86.95,1.84,98.64,0.0,0
2023-10-11 06:00:00,Delhi,20.45,3.3,83.65,1.66,98.69,0.0,0
2023-10-11 07:00:00,Delhi,22.85,3.77,73.62,1.48,98.75,0.0,0
2023-10-11 08:00:00,Delhi,26.16,3.17,62.54,1.29,98.8,1.1600000000000001,0
2023-10-11 09:00:00,Delhi,30.21,3.79,45.16,1.11,98.81,5.210000000000001,0
2023-10-11 10:00:00,Delhi,32.28,3.88,36.93,0.92,98.78,7.280000000000001,0
2023-10-11 11:00:00,Delhi,33.66,3.95,31.69,0.74,98.71,8.659999999999997,0
2023-10-11 12:00:00,Delhi,34.46,3.99,27.99,0.56,98.61,9.46,0
2023-10-11 13:00:00,Delhi,34.77,3.95,25.76,0.0,98.51,9.770000000000003,0
2023-10-11 14:00:00,Delhi,34.57,4.0,24.67,0.57,98.47,9.57,0
2023-10-11 15:00:00,Delhi,33.6,3.82,26.54,0.57,98.44,8.600000000000001,0
2023-10-11 16:00:00,Delhi,31.6,2.9,33.11,0.56,98.47,6.600000000000001,0
2023-10-11 17:00:00,Delhi,27.2,2.59,50.23,0.56,98.51,2.1999999999999993,0
2023-10-11 18:00:00,Delhi,25.14,2.97,52.61,0.56,98.57,0.14000000000000057,0
2023-10-11 19:00:00,Delhi,23.86,3.06,55.79,0.56,98.66,0.0,0
2023-10-11 20:00:00,Delhi,22.74,3.0,59.95,0.56,98.72,0.0,0
2023-10-11 21:00:00,Delhi,21.79,2.84,64.42,0.55,98.72,0.0,0
2023-10-11 22:00:00,Delhi,21.09,2.64,67.98,0.55,98.7,0.0,0
2023-10-11 23:00:00,Delhi,20.63,2.4,70.56,0.55,98.68,0.0,0
2023-10-12 00:00:00,Delhi,20.46,2.09,71.36,0.55,98.66,0.0,0
2023-10-12 01:00:00,Delhi,20.42,1.85,71.45,0.88,98.63,0.0,1
2023-10-12 02:00:00,Delhi,20.14,1.78,73.02,0.81,98.61,0.0,1
2023-10-12 03:00:00,Delhi,19.75,1.75,75.55,0.74,98.61,0.0,1
2023-10-12 04:00:00,Delhi,19.51,1.64,77.46,0.66,98.64,0.0,1
2023-10-12 05:00:00,Delhi,19.42,1.4,78.63,0.59,98.69,0.0,1
2023-10-12 06:00:00,Delhi,19.89,1.01,78.58,0.51,98.76,0.0,1
2023-10-12 07:00:00,Delhi,21.98,0.63,70.58,0.44,98.84,0.0,1
2023-10-12 08:00:00,Delhi,24.58,0.22,62.44,0.37,98.89,0.0,1
2023-10-12 09:00:00,Delhi,29.95,2.17,35.22,0.29,98.93,4.949999999999999,0
2023-10-12 10:00:00,Delhi,32.06,3.14,28.56,0.22,98.94,7.060000000000002,0
2023-10-12 11:00:00,Delhi,33.07,3.39,27.25,0.15,98.89,8.07,0
2023-10-12 12:00:00,Delhi,33.73,3.46,26.24,0.07,98.82,8.729999999999997,0
2023-10-12 13:00:00,Delhi,33.97,3.45,25.91,0.0,98.75,8.969999999999999,0
2023-10-12 14:00:00,Delhi,33.76,3.34,25.66,0.11,98.71,8.759999999999998,0
2023-10-12 15:00:00,Delhi,32.9,2.98,27.68,0.21,98.69,7.899999999999999,0
2023-10-12 16:00:00,Delhi,30.94,2.22,35.33,0.32,98.7,5.940000000000001,0
2023-10-12 17:00:00,Delhi,26.65,2.46,51.9,0.42,98.71,1.6499999999999986,0
2023-10-12 18:00:00,Delhi,24.7,2.91,54.36,0.53,98.76,0.0,0
2023-10-12 19:00:00,Delhi,23.63,3.01,57.3,0.63,98.81,0.0,0
2023-10-12 20:00:00,Delhi,22.74,2.96,60.6,0.74,98.85,0.0,0
2023-10-12 21:00:00,Delhi,22.05,2.85,63.32,0.84,98.85,0.0,0
2023-10-12 22:00:00,Delhi,21.48,2.73,65.36,0.95,98.83,0.0,0
2023-10-12 23:00:00,Delhi,21.02,2.59,67.04,1.06,98.82,0.0,0
2023-10-13 00:00:00,Delhi,20.71,2.42,68.12,1.16,98.8,0.0,0
2023-10-13 01:00:00,Delhi,20.61,2.16,68.01,1.27,98.78,0.0,0
2023-10-13 02:00:00,Delhi,20.75,1.79,67.03,1.27,98.76,0.0,1
2023-10-13 03:00:00,Delhi,21.07,1.31,65.42,1.28,98.77,0.0,1
2023-10-13 04:00:00,Delhi,21.08,0.83,65.08,1.28,98.79,0.0,1
2023-10-13 05:00:00,Delhi,21.22,0.43,64.44,1.29,98.85,0.0,1
2023-10-13 06:00:00,Delhi,21.22,0.32,66.22,1.3,98.92,0.0,1
2023-10-13 07:00:00,Delhi,22.52,0.64,63.18,1.3,99.0,0.0,1
2023-10-13 08:00:00,Delhi,24.91,0.74,55.54,1.31,99.06,0.0,1
2023-10-13 09:00:00,Delhi,30.45,1.68,33.44,1.31,99.07,5.449999999999999,1
2023-10-13 10:00:00,Delhi,33.0,2.63,26.53,1.32,99.05,8.0,0
2023-10-13 11:00:00,Delhi,34.22,3.05,24.06,1.32,98.97,9.219999999999999,0
2023-10-13 12:00:00,Delhi,35.02,3.27,22.9,1.33,98.87,10.020000000000003,0
2023-10-13 13:00:00,Delhi,35.34,3.25,22.46,1.24,98.78,10.340000000000003,0
2023-10-13 14:00:00,Delhi,35.02,3.25,23.23,1.16,98.7,10.020000000000003,0
2023-10-13 15:00:00,Delhi,34.17,2.99,25.89,1.07,98.65,9.170000000000002,0
2023-10-13 16:00:00,Delhi,31.65,2.27,37.3,0.99,98.63,6.649999999999999,0
2023-10-13 17:00:00,Delhi,27.4,2.84,50.44,0.9,98.64,2.3999999999999986,0
2023-10-13 18:00:00,Delhi,25.7,3.13,52.94,0.82,98.69,0.6999999999999993,0
2023-10-13 19:00:00,Delhi,24.71,3.07,56.69,0.73,98.76,0.0,0
2023-10-13 20:00:00,Delhi,23.77,2.83,61.08,0.64,98.81,0.0,0
2023-10-13 21:00:00,Delhi,22.99,2.59,64.66,0.56,98.85,0.0,0
2023-10-13 22:00:00,Delhi,22.44,2.3,66.85,0.47,98.85,0.0,0
2023-10-13 23:00:00,Delhi,22.21,1.94,67.32,0.39,98.84,0.0,1
2023-10-14 00:00:00,Delhi,22.32,1.52,65.8,0.3,98.81,0.0,1
2023-10-14 01:00:00,Delhi,22.44,1.05,63.97,0.22,98.77,0.0,1
2023-10-14 02:00:00,Delhi,22.54,0.7,62.59,0.48,98.74,0.0,1
2023-10-14 03:00:00,Delhi,22.64,0.43,61.52,0.74,98.72,0.0,1
2023-10-14 04:00:00,Delhi,22.5,0.22,62.11,1.0,98.74,0.0,1
2023-10-14 05:00:00,Delhi,22.21,0.36,63.01,1.26,98.79,0.0,1
2023-10-14 06:00:00,Delhi,22.16,0.54,65.37,1.52,98.87,0.0,1
2023-10-14 07:00:00,Delhi,23.79,0.75,60.28,1.78,98.94,0.0,1
2023-10-14 08:00:00,Delhi,26.25,0.87,53.38,2.04,99.0,1.25,1
2023-10-14 09:00:00,Delhi,31.68,2.45,34.18,2.3,99.0,6.68,0
2023-10-14 10:00:00,Delhi,33.88,3.01,29.19,2.56,98.97,8.880000000000003,0
2023-10-14 11:00:00,Delhi,34.71,3.11,27.79,2.82,98.89,9.71,0
2023-10-14 12:00:00,Delhi,35.15,3.17,27.24,27.96,98.8,10.149999999999999,0
2023-10-14 13:00:00,Delhi,35.26,3.1,26.88,11.06,98.7,10.259999999999998,0
2023-10-14 14:00:00,Delhi,34.95,2.9,26.88,7.16,98.63,9.950000000000003,0
2023-10-14 15:00:00,Delhi,34.2,2.47,28.3,5.95,98.59,9.200000000000003,0
2023-10-14 16:00:00,Delhi,32.47,1.68,36.33,4.62,98.57,7.469999999999999,1
2023-10-14 17:00:00,Delhi,29.09,1.99,46.89,4.11,98.57,4.09,1
2023-10-14 18:00:00,Delhi,26.77,2.71,50.94,3.6,98.61,1.7699999999999996,0
2023-10-14 19:00:00,Delhi,25.44,3.06,53.46,3.09,98.67,0.4400000000000013,0
